comment_id,status_id,parent_id,comment_message,comment_published,comment_likes
10156084662418701_10156085519508701,91290503700_10156084662418701,10156084662418701_10156084979508701,I think if they tried properly they could do sequels. As it is the whole of hollywood is junk except for one or two films.,2017-12-12 19:09:13,0
10156084662418701_10156086702583701,91290503700_10156084662418701,10156084662418701_10156084979508701,"Why would they have to ""properly"" try? Neither of the brothers want a sequel to Inception.",2017-12-13 06:50:41,1
10156084662418701_10156086731443701,91290503700_10156084662418701,10156084662418701_10156084979508701,I agree. And I have read everything I can get my eyes on and yes they don't want sequels to their movies. They make unique movies with such intricate stories,2017-12-13 07:04:47,0
10156084662418701_10156085007318701,91290503700_10156084662418701,,Great pic!!,2017-12-12 15:20:57,1
10156084662418701_10156085066668701,91290503700_10156084662418701,,Börje Bergström HJAJA,2017-12-12 15:52:29,0
10156084662418701_10156085066943701,91290503700_10156084662418701,10156084662418701_10156085066668701,D A G S,2017-12-12 15:52:44,0
10156084662418701_10156085382668701,91290503700_10156084662418701,,have it seen about 25 times ...,2017-12-12 17:55:55,0
10156084662418701_10156085564223701,91290503700_10156084662418701,,So you buy it from standard to hd then now on 4 k in a few years they will do it in 10k then what iTunes and the studios are making a fool of us ..,2017-12-12 19:34:35,0
10156084662418701_10156085699558701,91290503700_10156084662418701,10156084662418701_10156085564223701,Nobody is making you buy it. Don't be so dramatic.,2017-12-12 20:44:54,0
10156084662418701_10156085705933701,91290503700_10156084662418701,10156084662418701_10156085564223701,They should charge u 5 bucks for the upgrade,2017-12-12 20:49:58,0
10156084662418701_10156085597918701,91290503700_10156084662418701,,Don't know if it is worth the $30 when it probably really isn't 4K.,2017-12-12 19:55:59,0
10156084662418701_10156085705848701,91290503700_10156084662418701,10156084662418701_10156085597918701,But it really is,2017-12-12 20:49:55,0
10156084662418701_10156085712563701,91290503700_10156084662418701,10156084662418701_10156085597918701,"If it is really 4K, then it is.",2017-12-12 20:56:10,0
10156084662418701_10156085922673701,91290503700_10156084662418701,10156084662418701_10156085597918701,"Brent Hall The great thing about Nolan's movies is they're all finished on film and then can be scanned at high resolutions. Also, because he doesn't go nuts with CGI in his movies, I believe almost all of his CGI is done at a bare minimum of 4k and often higher like 5.6k and even 8k for TDK intro. Combine all that and you should have a very faithful and good looking 4k disc.",2017-12-12 22:44:37,1
10156084662418701_10156085923813701,91290503700_10156084662418701,10156084662418701_10156085597918701,I hope so.,2017-12-12 22:45:20,0
10156084662418701_10156085661353701,91290503700_10156084662418701,,[[STICKER]],2017-12-12 20:22:41,0
10156084662418701_10156085665108701,91290503700_10156084662418701,,I still don't get the ending.,2017-12-12 20:25:05,0
10156084662418701_10156085723543701,91290503700_10156084662418701,,Lewis Clark 😀,2017-12-12 21:03:51,1
10156084662418701_10156086349268701,91290503700_10156084662418701,,Bahaa Qassem,2017-12-13 02:40:31,0
10156084662418701_10156086457623701,91290503700_10156084662418701,,Uri Cohen,2017-12-13 04:19:50,0
10156084662418701_10156086457943701,91290503700_10156084662418701,10156084662418701_10156086457623701,הוזמן כבר.. קשה לי לחכות!,2017-12-13 04:20:16,0
10156084662418701_10156086486228701,91290503700_10156084662418701,10156084662418701_10156086457623701,רק בגלל זה אני שוקל לשדרג ל4K,2017-12-13 04:36:13,0
10156084662418701_10156087013168701,91290503700_10156084662418701,,"Houari , pour la prochaine fois !! 😁",2017-12-13 09:12:58,1
10156084662418701_10156087045253701,91290503700_10156084662418701,10156084662418701_10156087013168701,"Ohlala ! Bon je regarderai pour  la qualité, parceque le film j'ai rien capté  😂😂",2017-12-13 09:24:02,0
10156084662418701_10156087088868701,91290503700_10156084662418701,,Sabrina Alt wann ist es endlich soweit bei dir? 😅,2017-12-13 09:35:52,0
10156084662418701_10156087093718701,91290503700_10156084662418701,10156084662418701_10156087088868701,Wir werden es nie wissen 😁😁,2017-12-13 09:37:26,0
10156084662418701_10156087161758701,91290503700_10156084662418701,,"Felix, Axel, Noémie, j'attends toujours la soirée",2017-12-13 09:58:18,0
10156084662418701_10156087162393701,91290503700_10156084662418701,10156084662418701_10156087161758701,ah oui,2017-12-13 09:58:44,0
10156084662418701_10156087208988701,91290503700_10156084662418701,10156084662418701_10156087161758701,mdr tu vas encore attendre je pense XD,2017-12-13 10:19:49,1
10156084662418701_10156087289973701,91290503700_10156084662418701,10156084662418701_10156087161758701,Ouloulou,2017-12-13 10:50:12,0
10156084662418701_10156087434133701,91290503700_10156084662418701,,Carl Greene CGC,2017-12-13 11:51:02,1
10156084662418701_10156087449733701,91290503700_10156084662418701,10156084662418701_10156087434133701,Callum 4K HDR lets go! CGC gonna be getting this ;),2017-12-13 11:59:27,0
10156084662418701_10156087517018701,91290503700_10156084662418701,,Salomon Hernandez Borjas,2017-12-13 12:31:33,0
10156084662418701_10156088891558701,91290503700_10156084662418701,,Yaashaswi Jadav watch it one more time,2017-12-14 00:57:45,1
10156084662418701_10156089199133701,91290503700_10156084662418701,10156084662418701_10156088891558701,Yooo,2017-12-14 03:58:42,0
10156084662418701_10156089560478701,91290503700_10156084662418701,,Won't be that much on an upgade...the blu ray wasn't that much of a looker...,2017-12-14 08:18:00,0
10156084662418701_10156090065758701,91290503700_10156084662418701,,"I want inception 2 the movie now -_- , WE WANT INCEPTION 2",2017-12-14 11:33:34,1
10156084662418701_10156090726243701,91290503700_10156084662418701,,Love the twisted city stuff but Dr. Strange did it better.,2017-12-14 16:42:41,1
10156084662418701_10156092147463701,91290503700_10156084662418701,,Waiting,2017-12-15 05:21:15,1
10156084662418701_10156446449793701,91290503700_10156084662418701,,An interesting book that explains inception . Click here. http://a.co/8EnSBgO [[SHARE]],2018-04-11 06:44:32,0
10156069508748701_10156069511543701,91290503700_10156069508748701,,still my favourite film :),2017-12-07 12:30:19,0
10156069508748701_10156069512748701,91290503700_10156069508748701,,Terrifically awesome,2017-12-07 12:30:43,0
10156069508748701_10156069513688701,91290503700_10156069508748701,,You're in the dream.....,2017-12-07 12:31:07,0
10156069508748701_10156069514208701,91290503700_10156069508748701,,Inception 2 ?,2017-12-07 12:31:20,1
10156069508748701_10156069580258701,91290503700_10156069508748701,10156069508748701_10156069514208701,Nolan does not do sequels and prequels. Though the dark knight trilogy was an exception.,2017-12-07 13:01:29,0
10156069508748701_10156069514253701,91290503700_10156069508748701,,Prabhu Dheena,2017-12-07 12:31:22,0
10156069508748701_10156069515088701,91290503700_10156069508748701,,Gatsby😍❤,2017-12-07 12:31:48,0
10156069508748701_10156069516723701,91290503700_10156069508748701,,I luv a good growth period!,2017-12-07 12:32:34,0
10156069508748701_10156069517823701,91290503700_10156069508748701,,Aya Mohamed,2017-12-07 12:32:57,0
10156069508748701_10156069518678701,91290503700_10156069508748701,,Lee Moore the sequel must be coming,2017-12-07 12:33:23,3
10156069508748701_10156069532583701,91290503700_10156069508748701,10156069508748701_10156069518678701,Hope so.  Made the huge mistake of not going to the movie theater to see it.  Hope they bring it back out.,2017-12-07 12:37:44,0
10156069508748701_10156069551903701,91290503700_10156069508748701,10156069508748701_10156069518678701,it's a stand alone film.some films should be left alone cause if a sequel was made & it was poor it would damage the original.Nolan likes to do fresh films now & doesn't entertain sequels since the Batman trilogy,2017-12-07 12:47:43,1
10156069508748701_10156069672373701,91290503700_10156069508748701,10156069508748701_10156069518678701,Oh I hope they do make a sequel 😉,2017-12-07 13:44:24,0
10156069508748701_10156069850873701,91290503700_10156069508748701,10156069508748701_10156069518678701,As there's so many questions unanswered,2017-12-07 15:09:06,1
10156069508748701_10156069519773701,91290503700_10156069508748701,,what a movie ......,2017-12-07 12:33:46,0
10156069508748701_10156069521688701,91290503700_10156069508748701,,Awesome movie .,2017-12-07 12:34:14,1
10156069508748701_10156069523588701,91290503700_10156069508748701,,"In dreams, we create and perceive our lives simultaneously. It is not only a movie, it is a research and moreover it is an art.",2017-12-07 12:34:55,0
10156069508748701_10156069523638701,91290503700_10156069508748701,,My fvrt movie...,2017-12-07 12:34:56,0
10156069508748701_10156069523818701,91290503700_10156069508748701,,Anselm Chettiar,2017-12-07 12:35:00,0
10156069508748701_10156069736793701,91290503700_10156069508748701,10156069508748701_10156069523818701,We'd become lost in here. Living in a world of infinite possibilities. A world where we were gods.,2017-12-07 14:17:05,1
10156069508748701_10156069524023701,91290503700_10156069508748701,,good quote honestly.,2017-12-07 12:35:06,0
10156069508748701_10156069524408701,91290503700_10156069508748701,,dreams are even more frightening while having a seizure,2017-12-07 12:35:15,0
10156069508748701_10156069537928701,91290503700_10156069508748701,10156069508748701_10156069524408701,When have you dreamt during a seizure? Are you talking in the aura phase? I've been an epileptic for 12 years and never experienced full on dreaming in the tonic clinic phase.,2017-12-07 12:40:27,0
10156069508748701_10156069541528701,91290503700_10156069508748701,10156069508748701_10156069524408701,Kelsey I don't have tonic clonic. Mine are partial complex originating from the temporal lobe. I have auditory hallucinations (while sleeping and awake).,2017-12-07 12:42:12,0
10156069508748701_10156069524838701,91290503700_10156069508748701,,Today,2017-12-07 12:35:21,0
10156069508748701_10156069528293701,91290503700_10156069508748701,,"Best movie forever, I seen it more than 50 times..",2017-12-07 12:36:21,136
10156069508748701_10156069543368701,91290503700_10156069508748701,10156069508748701_10156069528293701,👌👌👌,2017-12-07 12:43:04,1
10156069508748701_10156069547608701,91290503700_10156069508748701,10156069508748701_10156069528293701,Same. It's my favorite movie by a mile.,2017-12-07 12:45:27,2
10156069508748701_10156069557508701,91290503700_10156069508748701,10156069508748701_10156069528293701,"Indeed,but no Oscar for Leo ! :)",2017-12-07 12:50:29,1
10156069508748701_10156069583173701,91290503700_10156069508748701,10156069508748701_10156069528293701,One of the few movies I can watch over and over again.. It's timeless.,2017-12-07 13:03:19,4
10156069508748701_10156069615958701,91290503700_10156069508748701,10156069508748701_10156069528293701,Same here 🤙🏼,2017-12-07 13:19:30,1
10156069508748701_10156069619523701,91290503700_10156069508748701,10156069508748701_10156069528293701,Revolver,2017-12-07 13:21:07,1
10156069508748701_10156069844043701,91290503700_10156069508748701,10156069508748701_10156069528293701,it isn't about Leo it's about the writers that made this masterpiece. sometimes in our lives a book or movie comes around that really touches our soul strings and this is one of those.,2017-12-07 15:05:29,3
10156069508748701_10156069851478701,91290503700_10156069508748701,10156069508748701_10156069528293701,I wasn't too happy with Keanu Reeves when he did the first Matrix movie but the writers carried the day,2017-12-07 15:09:27,2
